time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2013-12-26T21:18:01.690Z,-10.488,120.0706,46.65,4.3,mb,,80,3.546,1.5,us,usc000lyq6,2014-02-28T08:44:09.000Z,"94 km SSW of Waingapu, Indonesia",earthquake,,7.3,0.099,,reviewed,us,us
2013-12-23T10:55:57.420Z,-10.4002,119.0658,41.52,4.3,mb,,85,3.586,0.98,us,usc000lxnj,2014-02-27T21:37:28.000Z,"154 km WSW of Waingapu, Indonesia",earthquake,,7.6,0.376,,reviewed,us,us
2013-12-19T22:00:19.160Z,-9.8565,118.0101,69.13,4.5,mb,,87,4.05,0.79,us,usc000lnk9,2014-02-27T21:37:23.000Z,"154 km SSW of Dompu, Indonesia",earthquake,,7.1,0.086,,reviewed,us,us
2013-12-18T14:16:49.050Z,-11.5692,122.4818,77.39,4.4,mb,,75,1.783,0.41,us,usc000lmu2,2014-02-27T21:37:21.000Z,"197 km SW of Kupang, Indonesia",earthquake,,8.1,0.379,,reviewed,us,us
2013-12-18T08:07:07.120Z,-11.8127,119.9167,26.43,4.1,mb,,136,4.009,1.24,us,usc000lnvt,2014-02-27T21:37:21.000Z,"241 km S of Waingapu, Indonesia",earthquake,,10.8,0.371,,reviewed,us,us
2013-12-16T15:23:28.810Z,-8.6166,118.3884,135.21,4.3,mb,,85,3.826,0.89,us,usc000lncu,2014-02-21T23:00:57.000Z,"12 km SW of Dompu, Indonesia",earthquake,,6.6,0.177,,reviewed,us,us
2013-12-15T23:49:17.110Z,-8.2035,123.7984,151.9,4.2,mb,,69,1.61,1.14,us,usc000ln95,2014-02-21T23:00:56.000Z,"127 km NNW of Pante Makasar, Timor Leste",earthquake,,7,0.167,,reviewed,us,us
2013-12-11T14:50:20.820Z,-10.1706,124.5341,21.53,4.5,mb,,66,0.489,1.49,us,usc000li1x,2014-02-21T23:00:51.000Z,"43 km SE of Soe, Indonesia",earthquake,,4.9,0.124,,reviewed,us,us
2013-12-10T18:12:31.800Z,-11.2624,118.5981,34.92,4.2,mb,,101,5.087,1.35,us,usc000lk33,2014-02-21T23:00:50.000Z,"254 km SW of Waingapu, Indonesia",earthquake,,6.4,0.176,,reviewed,us,us
2013-12-10T17:34:24.200Z,-11.407,118.1581,42.9,4.1,mb,,104,4.908,0.97,us,usc000lk3f,2014-02-21T23:00:50.000Z,"south of Sumbawa, Indonesia",earthquake,,8.6,0.233,,reviewed,us,us
2013-12-07T15:26:38.930Z,-9.2582,124.1339,102.51,4.4,mb,,85,0.511,1.47,us,usc000lhy2,2014-02-15T01:32:12.000Z,"28 km WSW of Pante Makasar, Timor Leste",earthquake,,7.8,0.154,,reviewed,us,us
2013-12-04T19:43:57.250Z,-10.04,124.1887,12.81,4.6,mb,,83,0.293,1.44,us,usb000lcrn,2014-02-15T01:32:09.000Z,"22 km SSW of Soe, Indonesia",earthquake,,6,0.272,,reviewed,us,us
2013-12-02T13:25:20.230Z,-8.2938,121.3949,200.09,4.9,mb,,36,0.9,1.3,us,usb000l97j,2014-02-12T01:08:41.000Z,"Flores region, Indonesia",earthquake,,4.5,0.084,,reviewed,us,us
2013-11-29T03:28:39.110Z,-8.867,124.1031,85.58,4.2,mb,,117,0.897,1.09,us,usb000l7v2,2014-02-12T01:08:36.000Z,"48 km NW of Pante Makasar, Timor Leste",earthquake,,5,0.263,,reviewed,us,us
2013-11-28T03:58:40.900Z,-9.5133,120.3819,86.39,4.5,mb,,141,11.99,0.63,us,usb000l7kt,2014-02-12T01:08:35.000Z,"20 km NE of Waingapu, Indonesia",earthquake,,12,0.156,,reviewed,us,us
2013-11-27T20:46:14.830Z,-10.367,119.8591,45.77,4,mb,,143,2.909,1.23,us,usb000la15,2014-02-12T01:08:35.000Z,"90 km SSW of Waingapu, Indonesia",earthquake,,8,0.3,,reviewed,us,us
2013-11-22T06:53:38.450Z,-8.6065,118.365,158.74,4.6,mb,,76,3.825,0.77,us,usb000l43v,2014-02-11T02:18:54.000Z,"13 km SW of Dompu, Indonesia",earthquake,,6,0.151,,reviewed,us,us
2013-11-20T16:20:30.240Z,-9.1495,123.431,117.66,4.6,mb,,95,1.075,0.66,us,usb000l6ss,2014-02-11T02:18:52.000Z,"62 km NW of Naisano Dua, Indonesia",earthquake,,9.8,0.133,,reviewed,us,us
2013-11-19T02:28:19.310Z,-8.941,118.7224,77.03,4.1,mb,,58,3.487,0.71,us,usb000l1us,2014-02-11T02:18:50.000Z,"53 km SSE of Dompu, Indonesia",earthquake,,4.2,0.166,,reviewed,us,us
2013-11-18T21:31:09.490Z,-10.0604,123.7611,29.11,5.4,mb,,27,0.174,1.48,us,usb000l1n0,2022-05-03T16:33:36.504Z,"20 km NE of Kupang, Indonesia",earthquake,,3.5,0.06,,reviewed,us,us
2013-11-14T23:25:42.360Z,-8.2638,119.7743,177.43,4.6,mb,,71,2.464,0.9,us,usb000kyma,2014-01-31T21:22:20.000Z,"28 km NNW of Labuan Bajo, Indonesia",earthquake,,5.7,0.094,,reviewed,us,us
2013-11-10T03:20:58.460Z,-9.9447,118.619,61.85,4.4,mb,,175,3.801,0.5,us,usb000kz2u,2014-01-17T00:29:14.000Z,"156 km S of Dompu, Indonesia",earthquake,,12.3,0.535,,reviewed,us,us
2013-11-05T14:56:45.720Z,-9.6531,120.4272,68.54,4,mb,,131,2.053,0.78,us,usb000kyje,2014-01-17T00:29:09.000Z,"17 km E of Waingapu, Indonesia",earthquake,,11.4,0.212,,reviewed,us,us
2013-11-03T03:51:22.880Z,-8.2527,123.9389,178.1,4.1,mb,,102,1.527,0.85,us,usb000kygl,2014-01-10T10:03:44.000Z,"115 km NNW of Pante Makasar, Timor Leste",earthquake,,10.6,0.303,,reviewed,us,us
2013-10-31T00:34:00.170Z,-8.9987,119.6285,37.56,5.1,mb,,48,2.603,1.35,us,usc000ks3k,2022-05-03T16:30:51.062Z,"47 km SSE of Komodo, Indonesia",earthquake,,2.6,0.071,,reviewed,us,us
2013-10-27T22:22:34.300Z,-9.6998,120.3401,62.78,4,mb,,45,2.151,0.82,us,usc000kpa7,2014-01-03T00:32:56.000Z,"9 km ESE of Waingapu, Indonesia",earthquake,,9.1,0.138,,reviewed,us,us
2013-10-04T10:35:42.720Z,-11.3943,121.7886,8.4,5.2,mb,,58,2.187,0.99,us,usb000k6a3,2013-12-19T02:51:34.000Z,"240 km SW of Kupang, Indonesia",earthquake,,2.7,0.059,,reviewed,us,us
2013-10-04T00:37:36.860Z,-10.5323,121.4492,50.77,4.7,mb,,79,2.038,0.86,us,usb000k5ze,2013-12-19T02:51:34.000Z,"162 km SE of Waingapu, Indonesia",earthquake,,4.5,0.079,,reviewed,us,us
2013-09-22T14:14:31.550Z,-9.6904,119.7871,67.74,4.6,mb,,80,2.636,0.83,us,usb000k0td,2013-12-09T21:11:13.000Z,"52 km W of Waingapu, Indonesia",earthquake,,9.3,0.193,,reviewed,us,us
2013-09-17T19:16:49.580Z,-8.1207,119.1287,24.5,4.7,mb,,68,3.118,1.43,us,usc000jwf9,2013-12-09T21:11:07.000Z,"58 km NE of Bima, Indonesia",earthquake,,3.5,0.137,,reviewed,us,us
2013-09-09T17:17:05.800Z,-8.2614,123.8531,180.68,4.2,mb,,87,1.539,0.79,us,usc000jwwx,2013-11-15T03:20:30.000Z,"119 km NNW of Pante Makasar, Timor Leste",earthquake,,6.7,0.235,,reviewed,us,us
2013-09-04T07:50:57.090Z,-9.4621,122.0028,74.42,4.4,mb,,68,0.853,1.41,us,usb000jgx3,2013-11-15T03:20:23.000Z,"78 km SSE of Ende, Indonesia",earthquake,,7.2,0.202,,reviewed,us,us
2013-09-04T06:45:12.880Z,-11.4085,118.3558,27.55,4.6,mb,,82,4.712,1.34,us,usb000jgvi,2013-11-15T03:20:23.000Z,"284 km SW of Waingapu, Indonesia",earthquake,,5.7,0.245,,reviewed,us,us
2013-09-03T19:10:22.210Z,-8.7337,118.3554,122.65,4.6,mb,,87,3.839,1.28,us,usb000jg3n,2013-11-15T03:20:22.000Z,"24 km SSW of Dompu, Indonesia",earthquake,,12.2,0.172,,reviewed,us,us
2013-08-27T20:47:59.450Z,-9.058,123.2829,103.72,4.7,mb,,61,1.114,0.98,us,usb000jccr,2013-11-06T01:33:31.000Z,"80 km NW of Naisano Dua, Indonesia",earthquake,,5.2,0.078,,reviewed,us,us
2013-08-15T18:45:46.560Z,-10.0897,118.7263,48.5,4.7,mb,,84,3.754,0.68,us,usb000j43a,2013-10-19T02:41:43.000Z,"174 km S of Dompu, Indonesia",earthquake,,7.2,0.102,,reviewed,us,us
2013-08-15T14:44:42.900Z,-8.2324,123.9014,174.29,4,mb,,74,1.555,1.35,us,usb000ja9a,2013-10-19T02:41:43.000Z,"119 km NNW of Pante Makasar, Timor Leste",earthquake,,8.8,0.195,,reviewed,us,us
2013-08-08T09:09:32.000Z,-9.9189,120.7136,34.87,4,mb,,75,1.972,1.5,us,usb000j4fa,2013-10-12T21:32:31.000Z,"57 km ESE of Waingapu, Indonesia",earthquake,,6.2,0.196,,reviewed,us,us
2013-08-07T13:09:04.510Z,-8.3382,121.5454,185.6,4.1,mb,,92,0.745,1.49,us,usb000ixev,2013-10-12T21:32:31.000Z,"57 km NNW of Ende, Indonesia",earthquake,,9.9,0.261,,reviewed,us,us
2013-07-28T08:35:00.130Z,-9.029,122.506,126.5,4.4,mb,26,77,,0.86,us,usc000ir2h,2014-11-07T01:51:21.074Z,"55 km SE of Maumere, Indonesia",earthquake,,8.3,,17,reviewed,us,us
2013-07-11T18:41:38.100Z,-9.707,124.356,58.2,4.4,mb,27,88,,0.83,us,usp000k1wt,2014-11-07T01:51:15.534Z,"18 km NNE of Soe, Indonesia",earthquake,,4.6,,17,reviewed,us,us
2013-07-11T16:57:59.930Z,-10.381,124.017,76.3,4.1,mb,18,114,,1.13,us,usp000k1wm,2014-11-07T01:51:15.520Z,"50 km ESE of Kupang, Indonesia",earthquake,,9.8,,8,reviewed,us,us
2013-07-08T06:35:10.110Z,-10.436,120.43,46.3,4.3,mb,31,78,,0.99,us,usp000k1ts,2014-11-07T01:51:14.303Z,"88 km SSE of Waingapu, Indonesia",earthquake,,8,,13,reviewed,us,us
2013-07-06T16:34:05.130Z,-9.706,124.233,78.6,4.2,mb,32,91,,1.35,us,usp000k1s1,2014-11-07T01:51:13.949Z,"18 km NNW of Soe, Indonesia",earthquake,,7.2,,18,reviewed,us,us
2013-06-22T10:27:48.380Z,-8.58,118.301,134.7,4.5,mb,54,62,,0.84,us,usc000hxzx,2014-11-07T01:51:06.728Z,"18 km WSW of Dompu, Indonesia",earthquake,,5.6,,22,reviewed,us,us
2013-06-22T08:37:57.900Z,-10.425,124.239,46.1,4.5,mb,24,62,,1.14,us,us2013rtcp,2014-11-07T01:51:06.703Z,"62 km S of Soe, Indonesia",earthquake,,6.4,,12,reviewed,us,us
2013-06-18T19:46:25.500Z,-8.785,118.102,156.8,4.5,mb,48,80,,0.78,us,usc000hu6l,2014-11-07T01:51:05.650Z,"48 km SW of Dompu, Indonesia",earthquake,,10.8,,22,reviewed,us,us
2013-06-18T11:26:43.620Z,-8.16,119.029,35,4.8,mb,26,71,,1.25,us,usp000k1az,2014-11-07T01:51:05.579Z,"47 km NE of Bima, Indonesia",earthquake,,2,,16,reviewed,us,us
2013-06-14T08:05:24.610Z,-8.316,118.129,156,4.3,mb,20,73,,0.84,us,us2013rkby,2014-11-07T01:51:04.297Z,"44 km WNW of Dompu, Indonesia",earthquake,,8.5,,7,reviewed,us,us
2013-06-14T01:04:56.340Z,-8.199,119.644,182.5,4.5,mb,51,53,,1.03,us,usc000hqf5,2014-11-07T01:51:04.282Z,"42 km NW of Labuan Bajo, Indonesia",earthquake,,5.1,,21,reviewed,us,us
2013-06-06T20:30:22.380Z,-8.627,118.291,138.4,4.4,mb,31,86,,0.91,us,usp000k14v,2014-11-07T01:51:01.777Z,"21 km WSW of Dompu, Indonesia",earthquake,,8,,12,reviewed,us,us
2013-05-27T08:42:12.380Z,-9.326,120.077,75.5,4.2,mb,14,127.8,,1.09,us,usp000k0zp,2014-11-07T01:50:54.667Z,"41 km NNW of Waingapu, Indonesia",earthquake,,12.4,,5,reviewed,us,us
2013-05-23T19:07:19.020Z,-9.903,124.586,30.4,4.5,mb,25,88,,1.26,us,usp000k0xd,2014-11-07T01:50:53.432Z,"33 km E of Soe, Indonesia",earthquake,,7.7,,7,reviewed,us,us
2013-05-21T14:56:23.150Z,-9.3,123.801,81.7,4.7,mb,52,39.7,,1.46,us,us2013qlbv,2014-11-07T01:50:52.848Z,"33 km N of Naisano Dua, Indonesia",earthquake,,6.8,,17,reviewed,us,us
2013-05-18T15:35:57.720Z,-9.03,124.074,95.5,4.9,mb,58,63.1,,1.41,us,usb000gybt,2014-11-07T01:50:49.881Z,"38 km WNW of Pante Makasar, Timor Leste",earthquake,,6.6,,32,reviewed,us,us
2013-05-15T20:44:36.650Z,-8.367,119.678,171.8,4.2,mb,22,118.9,,1.56,us,usp000k0qa,2014-11-07T01:50:48.699Z,"27 km WNW of Labuan Bajo, Indonesia",earthquake,,10.1,,6,reviewed,us,us
2013-05-14T12:09:36.920Z,-8.245,122.133,206.7,4.5,mb,84,78,,1.07,us,usc000gwbm,2014-11-07T01:50:48.228Z,"Flores region, Indonesia",earthquake,,7.1,,52,reviewed,us,us
2013-05-09T15:24:16.040Z,-10.436,118.762,38.6,4.5,mb,25,85,,1.5,us,us2013pzcs,2014-11-07T01:50:45.833Z,"185 km WSW of Waingapu, Indonesia",earthquake,,11.1,,10,reviewed,us,us
2013-05-07T11:12:51.290Z,-8.753,118.418,119.5,4.3,mb,49,78,,1.43,us,usc000gpxh,2014-11-07T01:50:45.502Z,"24 km SSW of Dompu, Indonesia",earthquake,,21.8,,17,reviewed,us,us
2013-04-30T01:18:37.800Z,-9.353,119.242,72.6,4.5,mb,53,54.2,,1.34,us,usp000k0gf,2014-11-07T01:50:39.648Z,"88 km SSW of Komodo, Indonesia",earthquake,,7.1,,25,reviewed,us,us
2013-04-28T12:54:45.490Z,-10.366,124.057,20.5,4.6,mb,29,75.8,,1.36,us,us2013pncq,2014-11-07T01:50:39.332Z,"53 km ESE of Kupang, Indonesia",earthquake,,12.5,,9,reviewed,us,us
2013-04-23T23:03:58.490Z,-9.075,123.952,101.1,4.4,mb,21,141.9,,1.19,us,us2013pidd,2014-11-07T01:50:38.056Z,"49 km WNW of Pante Makasar, Timor Leste",earthquake,,9.4,,3,reviewed,us,us
2013-04-19T17:51:41.360Z,-11.976,121.632,15.2,5.8,mww,341,12,,1.11,us,usb000gc0z,2022-05-03T16:14:25.191Z,"293 km SW of Kupang, Indonesia",earthquake,,2.7,,,reviewed,us,us
2013-04-15T23:03:21.850Z,-9.503,120.057,77,4.1,mb,34,93.5,,1.24,us,usb000g7lu,2014-11-07T01:50:34.342Z,"28 km NW of Waingapu, Indonesia",earthquake,,8.9,,8,reviewed,us,us
2013-04-11T14:04:39.530Z,-9.165,118.982,103.4,4.4,mb,32,101.6,,1.02,us,usp000k05y,2014-11-07T01:50:32.868Z,"82 km SSE of Bima, Indonesia",earthquake,,7.6,,8,reviewed,us,us
2013-04-02T11:18:28.100Z,-9.351,123.734,85.6,4.4,mb,53,61.1,,1.42,us,usb000fy2g,2014-11-07T01:50:29.285Z,"27 km N of Naisano Dua, Indonesia",earthquake,,6.8,,16,reviewed,us,us
2013-04-02T10:10:44.830Z,-8.707,119.464,135.6,4.5,mb,56,62.2,,1.02,us,usb000fy1h,2014-11-07T01:50:29.179Z,"13 km SSW of Komodo, Indonesia",earthquake,,5.4,,16,reviewed,us,us
2013-03-30T05:03:44.530Z,-10.401,123.699,18.6,4.6,mb,71,63.4,,1.32,us,usb000fwc0,2014-11-07T01:50:25.117Z,"27 km SSE of Kupang, Indonesia",earthquake,,6.6,,18,reviewed,us,us
2013-03-26T17:23:58.100Z,-9.353,120.278,68.7,5.5,mwb,296,33.3,,0.99,us,usb000fsz8,2020-07-10T17:59:14.007Z,"33 km N of Waingapu, Indonesia",earthquake,,3.9,,,reviewed,us,us
2013-03-24T10:51:35.520Z,-8.551,119.335,130.5,4.3,mb,62,62.1,,1.12,us,us2013ndcy,2014-11-07T01:50:22.855Z,"17 km WNW of Komodo, Indonesia",earthquake,,6.1,,11,reviewed,us,us
2013-03-16T18:27:58.880Z,-9.691,119.355,48.6,4.5,mb,63,71.2,,1.17,us,usb000flwu,2014-11-07T01:50:21.108Z,"99 km W of Waingapu, Indonesia",earthquake,,6.2,,29,reviewed,us,us
2013-03-11T18:13:34.200Z,-9.139,118.432,109,4.5,mb,78,88.7,,0.98,us,usb000fj13,2014-11-07T01:50:19.664Z,"66 km S of Dompu, Indonesia",earthquake,,5.9,,35,reviewed,us,us
2013-02-18T14:25:00.420Z,-9.94,119.033,36,4.6,mb,39,81.7,,1.02,us,us2013lua2,2014-11-07T01:50:09.540Z,"138 km WSW of Waingapu, Indonesia",earthquake,,8,,17,reviewed,us,us
2013-02-17T05:38:45.760Z,-9.948,124.337,23.4,4.5,mb,36,57.5,,1.06,us,us2013ltdv,2014-11-07T01:50:08.972Z,"11 km SSE of Soe, Indonesia",earthquake,,6.5,,7,reviewed,us,us
2013-02-13T20:49:59.570Z,-8.144,119.532,173.5,4.6,mb,19,87,,1.01,us,usc000f6t4,2014-11-07T01:50:07.417Z,"49 km N of Komodo, Indonesia",earthquake,,8.9,,4,reviewed,us,us
2013-01-27T00:27:18.890Z,-9.489,121.862,67.2,4.8,mb,129,32.6,,1.16,us,usp000jyut,2014-11-07T01:49:53.484Z,"74 km SSE of Ende, Indonesia",earthquake,,4.4,,55,reviewed,us,us
2013-01-23T09:51:24.450Z,-9.785,119.043,15.6,4.6,mb,51,42.1,,1.18,us,usp000jyrg,2014-11-07T01:49:52.784Z,"134 km W of Waingapu, Indonesia",earthquake,,18.5,,17,reviewed,us,us
2013-01-14T06:50:53.680Z,-9.17,124.354,87.5,4.2,mb,28,149.3,,0.81,us,usp000jyda,2014-11-07T01:49:49.887Z,"4 km NW of Pante Makasar, Timor Leste",earthquake,,6.5,,6,reviewed,us,us
2013-01-08T11:26:49.080Z,-10.43,120.213,38.5,4.4,mb,53,74.7,,1.5,us,usp000jy25,2014-11-07T01:49:47.648Z,"85 km S of Waingapu, Indonesia",earthquake,,8.2,,20,reviewed,us,us
2012-12-15T01:03:38.000Z,-8.726,120.287,137.7,4.5,mb,64,45.8,,0.85,us,usp000jwz2,2014-11-07T01:49:36.505Z,"23 km WSW of Ruteng, Indonesia",earthquake,,4.8,,19,reviewed,us,us
2012-12-11T19:17:35.520Z,-10.882,119.799,35,4.4,mb,45,80.8,,1.43,us,usp000jwuu,2014-11-07T01:49:35.518Z,"144 km SSW of Waingapu, Indonesia",earthquake,,,,15,reviewed,us,us
2012-12-06T17:27:51.860Z,-10.066,124.813,37.6,4.1,mb,21,152.2,,1.37,us,usp000jwhq,2014-11-07T01:49:33.318Z,"62 km ESE of Soe, Indonesia",earthquake,,14.2,,2,reviewed,us,us
2012-12-06T04:09:08.500Z,-8.351,120.428,63,4.5,mb,54,66.4,,1.41,us,usp000jwgu,2014-11-07T01:49:33.126Z,"29 km N of Ruteng, Indonesia",earthquake,,8,,21,reviewed,us,us
2012-12-02T16:40:22.310Z,-9.826,118.856,57.2,4,mb,45,81,,1,us,usp000jwc1,2014-11-07T01:49:31.353Z,"149 km SSE of Dompu, Indonesia",earthquake,,6.5,,7,reviewed,us,us
2012-11-21T13:31:49.430Z,-11.667,119.599,10,4.2,mb,25,112.6,,0.77,us,usp000jvx6,2014-11-07T01:49:24.884Z,"233 km SSW of Waingapu, Indonesia",earthquake,,,,7,reviewed,us,us
2012-11-21T11:30:18.030Z,-11.687,119.531,10,4.2,mb,21,121.8,,1.15,us,usp000jvx3,2014-11-07T01:49:24.876Z,"238 km SSW of Waingapu, Indonesia",earthquake,,,,5,reviewed,us,us
2012-11-21T11:26:22.560Z,-11.626,119.647,10,4.5,mb,50,80.6,,1.12,us,usp000jvx2,2014-11-07T01:49:24.872Z,"228 km SSW of Waingapu, Indonesia",earthquake,,,,11,reviewed,us,us
2012-11-21T09:59:39.960Z,-8.552,118.396,130.5,4.8,mb,42,71.1,,0.98,us,usp000jvwv,2014-11-07T01:49:24.849Z,"7 km WSW of Dompu, Indonesia",earthquake,,6.2,,13,reviewed,us,us
2012-11-11T05:24:46.530Z,-8.531,118.423,131.2,4.5,mb,48,61.2,,1.08,us,usp000jvcb,2014-11-07T01:49:20.572Z,"4 km W of Dompu, Indonesia",earthquake,,5.3,,3,reviewed,us,us
2012-11-10T09:06:51.270Z,-8.887,120.676,10,5,mb,127,40.9,,1.11,us,usp000jvab,2022-05-03T15:56:44.638Z,"38 km SE of Ruteng, Indonesia",earthquake,,,,39,reviewed,us,us
2012-11-09T18:07:47.680Z,-9.472,122.126,71.5,4.5,mb,28,89.9,,1.88,us,usp000jv9e,2014-11-07T01:49:19.877Z,"86 km SE of Ende, Indonesia",earthquake,,12.2,,9,reviewed,us,us
2012-11-09T05:13:05.330Z,-9.953,118.12,52.1,4,mb,36,112.2,,1.01,us,usp000jv8f,2014-11-07T01:49:19.736Z,"161 km SSW of Dompu, Indonesia",earthquake,,7.9,,10,reviewed,us,us
2012-11-03T21:39:48.000Z,-9.739,118.926,25.1,4,mb,19,118.9,,0.66,us,usp000juzu,2014-11-07T01:49:17.833Z,"141 km SSW of Komodo, Indonesia",earthquake,,29.2,,7,reviewed,us,us
2012-11-02T16:26:36.060Z,-9.906,118.787,10,4.5,mb,39,70.4,,1.25,us,usp000juxw,2014-11-07T01:49:17.258Z,"155 km SSE of Dompu, Indonesia",earthquake,,0,,6,reviewed,us,us
2012-11-01T16:25:19.790Z,-8.183,123.622,10,4.7,mb,16,115.2,,1.44,us,usp000juwe,2014-11-07T01:49:16.470Z,"140 km NW of Pante Makasar, Timor Leste",earthquake,,,,6,reviewed,us,us
2012-11-01T01:24:13.290Z,-11.545,119.718,35,4.8,mb,44,123.3,,1.26,us,usp000juv7,2014-11-07T01:49:15.083Z,"217 km SSW of Waingapu, Indonesia",earthquake,,,,11,reviewed,us,us
2012-11-01T01:23:22.130Z,-11.61,119.691,35,4.7,mb,78,65.9,,1.25,us,usp000juv6,2014-11-07T01:49:15.008Z,"224 km SSW of Waingapu, Indonesia",earthquake,,,,25,reviewed,us,us
2012-10-29T23:57:34.500Z,-8.165,123.69,10,4.6,mb,31,128.3,,1.45,us,usp000jurw,2014-11-07T01:49:11.652Z,"137 km NNW of Pante Makasar, Timor Leste",earthquake,,,,4,reviewed,us,us
2012-10-29T23:51:41.270Z,-8.217,123.457,11.9,4.7,mb,39,57.7,,1.24,us,usp000jurv,2014-11-07T01:49:11.649Z,"144 km ENE of Maumere, Indonesia",earthquake,,20.7,,14,reviewed,us,us
2012-10-29T23:40:18.380Z,-8.21,123.417,17.2,4.7,mb,50,54.9,,1.14,us,usp000juru,2014-11-07T01:49:11.644Z,"140 km ENE of Maumere, Indonesia",earthquake,,16.2,,21,reviewed,us,us
2012-10-29T07:50:46.750Z,-8.294,123.547,10,4,mb,26,107.2,,1.49,us,usp000juq8,2014-11-07T01:49:11.311Z,"136 km NW of Pante Makasar, Timor Leste",earthquake,,,,4,reviewed,us,us
2012-10-29T06:34:47.510Z,-8.041,123.561,10,5,mb,49,99.5,,1.34,us,usp000juq6,2014-11-07T01:49:11.296Z,"156 km NW of Pante Makasar, Timor Leste",earthquake,,,,14,reviewed,us,us
2012-10-29T06:28:33.130Z,-8.185,123.465,10,5.5,mwc,103,40,,0.83,us,usp000juq5,2022-05-03T15:53:56.112Z,"146 km ENE of Maumere, Indonesia",earthquake,,,,,reviewed,us,gcmt
2012-10-29T06:13:28.690Z,-8.284,123.571,10,5,mb,32,86.5,,1.29,us,usp000juq3,2014-11-07T01:49:11.273Z,"135 km NW of Pante Makasar, Timor Leste",earthquake,,,,7,reviewed,us,us
2012-10-23T05:38:27.710Z,-8.992,124.192,98.7,4.4,mb,39,76.5,,1.17,us,usp000jubg,2014-11-07T01:49:07.971Z,"31 km NW of Pante Makasar, Timor Leste",earthquake,,6.4,,12,reviewed,us,us
2012-10-18T04:14:32.390Z,-8.059,123.671,43,5.1,mb,143,40,,1.12,us,usp000ju43,2014-11-07T01:49:06.715Z,"148 km NNW of Pante Makasar, Timor Leste",earthquake,,5,,41,reviewed,us,us
2012-10-18T04:11:27.940Z,-8.115,124.121,22.6,4.6,mb,23,137.7,,1.21,us,usp000ju42,2014-11-07T01:49:06.712Z,"123 km NNW of Pante Makasar, Timor Leste",earthquake,,25,,11,reviewed,us,us
2012-10-15T20:43:49.660Z,-10.373,124.005,35,4.6,mb,19,119.5,,1.75,us,usp000ju18,2014-11-07T01:49:05.902Z,"49 km ESE of Kupang, Indonesia",earthquake,,,,2,reviewed,us,us
2012-10-06T00:33:33.650Z,-11.648,120.186,24,4.2,mb,24,107.8,,0.9,us,usp000jtmg,2014-11-07T01:49:03.051Z,"220 km S of Waingapu, Indonesia",earthquake,,16.3,,4,reviewed,us,us
2012-10-05T10:34:07.940Z,-8.215,123.61,10,4.4,mb,21,74.3,,1.5,us,usp000jtk6,2014-11-07T01:49:02.809Z,"138 km NW of Pante Makasar, Timor Leste",earthquake,,,,6,reviewed,us,us
2012-10-04T06:38:45.040Z,-8.224,123.452,10,4.9,mb,56,55.9,,1.35,us,usp000jth3,2014-11-07T01:49:02.445Z,"143 km ENE of Maumere, Indonesia",earthquake,,,,21,reviewed,us,us
2012-09-27T10:28:40.890Z,-9.402,123.624,101.4,4.8,mb,54,72.1,,1.1,us,usp000jt3e,2014-11-07T01:48:55.652Z,"26 km NW of Naisano Dua, Indonesia",earthquake,,5.5,,9,reviewed,us,us
2012-09-25T03:08:16.660Z,-9.428,124.728,35,4.8,mb,130,48.9,,1.52,us,usp000jsxr,2014-11-07T01:48:54.695Z,"27 km E of Kefamenanu, Indonesia",earthquake,,,,28,reviewed,us,us
2012-09-22T19:41:34.860Z,-9.819,124.623,64.7,4.3,mb,26,45.7,,1.41,us,usp000jsr5,2014-11-07T01:48:53.974Z,"37 km E of Soe, Indonesia",earthquake,,8.7,,3,reviewed,us,us
2012-09-21T00:30:43.770Z,-8.341,121.243,28.6,4.4,mb,35,82.1,,1.38,us,usp000jsmz,2014-11-07T01:48:53.302Z,"72 km NW of Ende, Indonesia",earthquake,,20.8,,7,reviewed,us,us
2012-09-19T10:45:40.110Z,-9.616,124.726,35,4.4,mb,30,84.9,,1.35,us,usp000jsk4,2014-11-07T01:48:52.881Z,"33 km SE of Kefamenanu, Indonesia",earthquake,,,,6,reviewed,us,us
2012-08-31T20:41:24.450Z,-9.169,124.223,113.7,4.5,mb,18,127.6,,1.32,us,usp000jray,2014-11-07T01:48:40.811Z,"17 km W of Pante Makasar, Timor Leste",earthquake,,9.7,,7,reviewed,us,us
2012-08-21T23:42:17.310Z,-8.8,118.43,125.5,4,mb,28,63.3,,1.18,us,usp000jqks,2014-11-07T01:48:36.422Z,"29 km S of Dompu, Indonesia",earthquake,,9.3,,3,reviewed,us,us
2012-08-18T23:40:05.400Z,-8.373,118.341,35,4.1,mb,23,68.1,,1.06,us,usp000jqfv,2014-11-07T01:48:35.681Z,"22 km NW of Dompu, Indonesia",earthquake,,,,11,reviewed,us,us
2012-08-18T08:58:16.900Z,-9.38,120.708,32.9,4.8,mb,204,40.8,,0.97,us,usp000jqez,2014-11-07T01:48:35.386Z,"57 km ENE of Waingapu, Indonesia",earthquake,,8.8,,35,reviewed,us,us
